职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
量化研究员, 8, 1, 金融, 投融资, 亘沣, 西安, 硕士, 15, 初创型, 金融 · 移动互联网
高级用户运营经理, 13, 3, 运营, 运营, 爱拍原创, 广州, 本科, 150, 成熟型, 文化娱乐
行业研究员, 9, 不, 金融, 投融资, 众标网络科技, 北京, 硕士, 50, 初创型, 电子商务 · 企业服务
用户运营总监, 22, 1, 运营, 运营, 味库, 北京, 本科, 50, 成长型, 生活服务
市场研究员, 6, 3, 技术, 项目管理, 中研普华, 深圳, 本科, 50, 成熟型, 电子商务 · 企业服务
物联网技术研究员, 11, 不, 技术, 企业软件, NIOT, 广州, 硕士, 50, 成长型, 移动互联网
高级安全研究员, 30, 3, 技术, 高端技术职位, 英富森, 北京, 本科, 2000, 初创型, 移动互联网 · 电子商务
移动互联网安全研究员, 5, 1, 技术, 高端技术职位, 武汉安天, 武汉, 本科, 50, 成长型, 移动互联网
用户副总经理/分站副总经理, 8, 5, 市场与销售, 高端市场职位, 齐家网, 太原, 大专, 2000, 成熟型, 电子商务 · O2O
游戏引擎研究员, 15, 1, 技术, 后端开发, 网龙网络有限公司, 福州, 本科, 2000, 上市公, 移动互联网 · 教育
药理研究员助理, 6, 不, 设计, 用户研究, 礼来, 上海, 大专, 2000, 上市公, 医疗健康 · 其他
用户运营经理, 11, 1, 运营, 运营, 酬信, 北京, 本科, 150, 成长型, 金融
期货研究员, 3, 不, 运营, 运营, 京博控股股, 荆州, 本科, 150, 初创型, 广告营销 · 其他
室内设计研究员, 8, 1, 设计, 用户研究, 数据公园, 北京, 本科, 15, 初创型, 移动互联网 · 数据服务
用户运营经理, 12, 3, 运营, 运营, 交通银行信用卡中心, 青岛, 本科, 2000, 上市公, 金融
初/中级研究员, 6, 1年以, 市场与销售, 市场/营销, 拍拍赚, 北京, 本科, 15, 初创型, 移动互联网 · 数据服务
人脸算法研究员, 9, 1, 技术, 后端开发, 博宏信息, 广州, 学历不限, 150, 初创型, 金融 · 数据服务
用户运营经理/主管, 14, 3, 运营, 运营, 轻松家电, 深圳, 大专, 500, 成长型, O2O
网贷研究员, 10, 1, 运营, 运营, 融360, 北京, 本科, 500, 成熟型, 移动互联网 · 金融
用户运营经理, 22, 3, 运营, 运营, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
证券分析师/研究员, 20, 5, 运营, 编辑, 云财经, 深圳, 本科, 15, 成长型, 金融 · 数据服务
高级安全研究员, 25, 3, 技术, 运维, 艺龙, 北京, 本科, 150, 上市公, 移动互联网 · 旅游
金融产品研究员（消费金融）, 18, 1, 金融, 投融资, 挖财, 上海, 硕士, 500, 成长型, 移动互联网 · 金融
债券研究员, 17, 3, 设计, 用户研究, 森浦资讯, 上海, 本科, 150, 成熟型, 金融
案例研究员, 9, 1, 运营, 编辑, 创业家, 北京, 本科, 150, 成熟型, 企业服务 · 文化娱乐
私募基金研究员, 37, 1, 金融, 投融资, 泰金所, 上海, 硕士, 50, 成长型, 移动互联网 · 金融
用户运营经理, 22, 5, 运营, 运营, 以岭药业, 北京, 本科, 2000, 上市公, 电子商务 · 医疗健康
用户运营经理（急聘）, 17, 3, 产品, 产品经理, 腾讯, 深圳, 本科, 2000, 上市公, 移动互联网  · 游戏
互联网国际标准研究员, 20, 1, 技术, 高端技术职位, 中油瑞飞, 北京, 硕士, 2000, 成熟型, 移动互联网 · 数据服务
工业设计研究员, 8, 1, 设计, 用户研究, 数据公园, 北京, 本科, 15, 初创型, 移动互联网 · 数据服务
运筹研究员, 18, 1, 技术, 高端技术职位, 百世物流, 杭州, 硕士, 2000, 成熟型, 移动互联网 · O2O
计算学科教学研究员, 16, 3, 技术, 高端技术职位, 计蒜客, 北京, 硕士, 15, 成长型, 移动互联网 · 教育
新三板研究员, 6, 不, 金融, 投融资, 数库科技, 广州, 本科, 50, 初创型, 金融 · 数据服务
研究员--自然语言处理, 17, 1, 技术, 后端开发, 上海高欣计算机系统有限公司, 上海, 本科, 150, 成长型, 移动互联网 · 电子商务
用户运营经理, 22, 3, 运营, 运营, 送姜科技, 北京, 本科, 50, 成长型, 移动互联网
用户运营经理, 7, 1, 运营, 运营, 动吧体育, 北京, 本科, 15, 成长型, 移动互联网 · 文化娱乐
计算机视觉研究员, 26, 3, 技术, 后端开发, SenseTime, 深圳, 硕士, 150, 成长型, 移动互联网
证券研究员（实习岗）, 5, 不, 金融, 投融资, 启蓝, 杭州, 硕士, 500, 成熟型, 电子商务 · 金融
基金研究员三（QDII方向）, 15, 1, 金融, 投融资, 泰金所, 上海, 硕士, 50, 成长型, 移动互联网 · 金融
用户增长经理, 15, 3, 运营, 运营, 阿农, 北京, 学历不限, 15, 初创型, 电子商务
高级用户运营经理, 22, 1, 运营, 运营, 云莱坞, 北京, 本科, 15, 成长型, O2O · 文化娱乐
计算机视觉研究员, 26, 3, 技术, 后端开发, SenseTime, 深圳, 本科, 50, 成长型, 移动互联网
量化策略研究员, 22, 1, 市场与销售, 投资, 资配易, 北京, 硕士, 50, 成长型, 金融
用户产品经理, 18, 3, 产品, 产品经理, 糗事百科, 深圳, 本科, 50, 成长型, 移动互联网
GPU优化研究员（香港）, 22, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 50, 成长型, 移动互联网
市场研究员, 7, 1, 设计, 用户研究, 雷猴软件开发有限公司, 广州, 本科, 50, 成长型, 移动互联网
RDMA优化研究员（香港）, 21, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 50, 成长型, 移动互联网
市场研究员, 15, 3, 市场与销售, 市场/营销, Gridsum 国双, 北京, 本科, 500, 成熟型, 数据服务
用户运营总监, 37, 5, 运营, 运营, 怡美假日, 北京, 本科, 150, 成长型, 移动互联网 · 电子商务
资深用户运营经理, 12, 3, 运营, 运营, 挖财, 上海, 本科, 500, 成长型, 移动互联网 · 金融
用户运营经理, 15, 3, 运营, 运营, Have, 上海, 本科, 15, 初创型, 移动互联网 · 社交网络
RDMA优化研究员（香港）, 22, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 150, 成长型, 移动互联网
用户体验研究员, 3, 应届毕业, 设计, 用户研究, 未来云, 北京, 本科, 50, 成熟型, 移动互联网 · 企业服务
遗传学研究员, 9, 不, 运营, 编辑, 23魔方, 成都, 硕士, 15, 初创型, 医疗健康 · 数据服务
药物合成研究员, 4, 不, 技术, 高端技术职位, 南京医药, 武汉, 大专, 500, 上市公, 医疗健康
MPI优化研究员（香港）, 22, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 150, 成长型, 移动互联网
药物合成研究员, 4, 不, 技术, 高端技术职位, 南京医药, 长沙, 大专, 500, 上市公, 医疗健康
用户运营经理, 9, 不, 运营, 运营, 上海法率, 上海, 学历不限, 15, 初创型, 移动互联网
分析师/研究员, 7, 3, 市场与销售, 投资, UFO, 郑州, 本科, 50, 成长型, 移动互联网 · 企业服务
MPI优化研究员（香港）, 22, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 50, 成长型, 移动互联网
安全渗透研究员, 12, 1, 技术, 高端技术职位, 拥有国内网络安全技术的顶尖团队, 北京, 学历不限, 15, 成长型, 信息安全 · 移动互联网
用户运营经理, 15, 3, 运营, 运营, 58到家, 北京, 本科, 500, 成长型, 移动互联网 · O2O
【今日头条】用户评论审核编辑【新开天津基地】, 4, 不, 运营, 编辑, 今日头条, 天津, 本科, 500, 成熟型, 移动互联网 · 数据服务
高级安全研究员（大数据安全分析、入侵检测）, 22, 3, 技术, 运维, 北京时时贷网络, 北京, 大专, 50, 成长型, 金融 · 移动互联网
用户运营经理, 22, 3, 运营, 运营, 芝麻到家, 北京, 本科, 150, 成长型, 移动互联网 · O2O
GPU优化研究员（香港）, 21, 1, 技术, 高端技术职位, SenseTime, 深圳, 硕士, 150, 成长型, 移动互联网
数据研究员（建模), 8, 1, 技术, dba, 潮流阁网络科技, 广州, 大专, 150, 成长型, 电子商务 · O2O
用户运营经理, 11, 3, 运营, 运营, 送姜科技, 北京, 本科, 50, 成长型, 移动互联网
资料信息研究员, 6, 不, 金融, 投融资, 安邦咨询, 北京, 本科, 500, 成熟型, 分类信息
高级案例研究员, 12, 3, 产品, 产品经理, 创业家, 北京, 本科, 150, 成熟型, 企业服务 · 文化娱乐
互联网金融行业研究员, 11, 1, 金融, 投融资, 金信网银, 北京, 本科, 15, 初创型, 金融 · 数据服务
(实习)研究员/算法开发工程师, 2, 不, 技术, 后端开发, 鼎师科技, 武汉, 本科, 50, 成熟型, 移动互联网 · 分类信息
自然语言研究员（ 深圳）, 30, 5, 技术, 后端开发, 腾讯, 深圳, 本科, 2000, 上市公, 移动互联网  · 游戏
数据挖掘研究员, 24, 1, 技术, 后端开发, 联想集团, 北京, 硕士, 2000, 上市公, 移动互联网 · 数据服务
用户研究员之数据分析方向, 15, 不, 设计, 用户研究, 爱奇艺, 北京, 本科, 2000, 成熟型, 广告营销 · 文化娱乐
化工实验室研究员/技术员, 4, 不, 技术, 高端技术职位, 南京医药, 武汉, 大专, 500, 上市公, 医疗健康
模型训练工程师（助理研究员）, 10, 1, 技术, 后端开发, 捷通华声, 北京, 本科, 150, 成熟型, 移动互联网 · 数据服务
数据研究员, 20, 3, 设计, 用户研究, TS, 上海, 本科, 150, 成长型, 数据服务 · 其他
用户运营经理, 11, 3, 运营, 运营, Klook 客路旅行, 深圳, 本科, 15, 成长型, 移动互联网 · 旅游
网页搜索--数据挖掘研究员, 20, 1, 技术, 后端开发, 搜狗, 北京, 硕士, 2000, 成熟型, 移动互联网 · 数据服务
用户运营经理, 25, 3, 运营, 运营, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
生物信息分析研究员, 4, 不, 技术, dba, 白原科技, 武汉, 本科, 15, 成长型, 医疗健康 · 移动互联网
高级用户运营经理, 11, 3, 运营, 运营, 乐居生活, 北京, 学历不限, 150, 成长型, O2O · 生活服务
证券交易员/研究员, 7, 1, 金融, 投融资, 启蓝控股, 杭州, 本科, 500, 成长型, 移动互联网 · 金融
用户关怀专员, 4, 1, 运营, 客服, 约约, 广州, 大专, 50, 成长型, 电子商务 · O2O
用户运营经理, 25, 1, 运营, 运营, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
视频算法研究员, 27, 不, 技术, 高端技术职位, 宜高美, 成都, 硕士, 150, 成长型, 数据服务 · 其他
网页搜索-开放平台算法研究员, 22, 3, 技术, 后端开发, 搜狗, 北京, 硕士, 2000, 成熟型, 移动互联网 · 数据服务
用户运营经理, 22, 5, 运营, 运营, 北京乐宠科技有限公司, 北京, 本科, 150, 成熟型, 电子商务
用户运营经理, 14, 3, 运营, 运营, 小美到家, 北京, 本科, 50, 成长型, 移动互联网 · O2O
市场研究员, 6, 1, 市场与销售, 市场/营销, 中研普华, 深圳, 大专, 50, 成熟型, 电子商务 · 企业服务
用户运营总监, 19, 3, 运营, 运营, 发镖网, 北京, 大专, 150, 成熟型, 移动互联网 · O2O
用户运营总监, 25, 5, 运营, 运营, 果敢时代, 北京, 本科, 50, 成长型, 移动互联网 · 电子商务
用户产品经理, 27, 3, 产品, 产品经理, 滴滴打车, 北京, 本科, 500, 成熟型, 移动互联网
互联网金融行业研究员, 7, 1, 金融, 投融资, 玖那里, 上海, 本科, 150, 成长型, 金融
机器学习研究员, 27, 1, 技术, 后端开发, TalkingData, 北京, 硕士, 150, 成熟型, 移动互联网
算法研究员（智能车、车联网业务）, 7, 不, 技术, 后端开发, 东软, 沈阳, 硕士, 2000, 上市公, 企业服务
用户成长研发工程师, 22, 1, 技术, 企业软件, 人人车, 北京, 本科, 500, 成熟型, O2O
市场研究员, 4, 1, 市场与销售, 市场/营销, 中研普华, 深圳, 大专, 50, 成熟型, 电子商务 · 企业服务
用户运营经理, 12, 3, 运营, 运营, 点滴身边, 北京, 本科, 150, 初创型, 金融
用户运营经理（急聘）, 17, 3, 运营, 运营, 腾讯, 深圳, 本科, 2000, 上市公, 移动互联网  · 游戏
用户内容审核专员, 4, 不, 运营, 运营, 互动作业, 北京, 学历不限, 15, 成长型, 移动互联网 · 教育
高级安全研究员（大数据安全分析、入侵检测）, 22, 3, 技术, 高端技术职位, 北京时时贷网络, 北京, 本科, 50, 成长型, 金融 · 移动互联网
艺术家用户代表, 6, 不, 运营, 客服, ACC艺术品防伪认证中心, 上海, 学历不限, 15, 初创型, 移动互联网 · 硬件
用户运营经理, 12, 不, 运营, 运营, 人人贷, 北京, 本科, 150, 成长型, 金融
金融研究员, 6, 1, 金融, 投融资, 深圳棕榈树金融信息服务有限公司, 深圳, 本科, 15, 成长型, 移动互联网 · 金融
用户运营经理, 12, 1, 市场与销售, 市场/营销, 香送, 北京, 大专, 50, 初创型, 电子商务 · O2O
行业研究员, 7, 不, 金融, 投融资, 大公信用, 北京, 硕士, 500, 成熟型, 金融
APP用户运营经理, 12, 5, 运营, 运营, 中联合力, 青岛, 大专, 50, 初创型, 移动互联网 · 企业服务
用户运营经理, 8, 1, 运营, 运营, 学科网, 北京, 大专, 500, 成长型, 移动互联网
用户运营总监, 20, 3, 运营, 运营, 梦想旅行, 北京, 学历不限, 15, 成长型, 移动互联网
用户运营经理, 12, 3, 运营, 运营, 蘑菇租房, 上海, 本科, 150, 成长型, 移动互联网 · 电子商务
用户运营经理, 20, 3, 运营, 运营, 绿茶网, 北京, 本科, 50, 成长型, 电子商务 · O2O
用户 运营专员, 7, 1, 运营, 运营, 优分期, 北京, 大专, 500, 成长型, 电子商务 · 金融
证券研究员（实习岗）, 1, 应届毕业, 金融, 投融资, 喜马拉雅, 杭州, 硕士, 150, 成长型, 电子商务
用户运营经理, 20, 1, 运营, 运营, 爱奇艺, 北京, 本科, 2000, 成熟型, 广告营销 · 文化娱乐
行业研究员（电气、TMT、化工）, 15, 3, 金融, 投融资, 能诚集团, 杭州, 本科, 500, 成熟型, 移动互联网
行业研究员, 8, 1, 金融, 投融资, 资邦, 上海, 硕士, 2000, 成熟型, 金融
用户运营总监, 15, 1, 运营, 运营, 欢否, 北京, 学历不限, 15, 成长型, 社交网络 · O2O
用户运营总监, 8, 1, 运营, 运营, 微在 Wezeit.com, 北京, 本科, 50, 成长型, 移动互联网 · 文化娱乐
市场研究员, 6, 1, 市场与销售, 市场/营销, 中研普华, 深圳, 大专, 50, 成熟型, 电子商务 · 企业服务
消费金融产品研究员, 18, 3, 金融, 高端金融职位, 北京数云普惠科技有限公司, 北京, 本科, 15, 初创型, 金融
用户运管, 4, 3, 运营, 运营, 老车夫网, 泉州, 本科, 15, 初创型, 移动互联网
网页搜索-页面分析研究员, 22, 3, 技术, 后端开发, 搜狗, 北京, 硕士, 2000, 成熟型, 移动互联网 · 数据服务
深度学习研究员（图像方向）, 23, 1, 技术, 后端开发, 速感科技, 北京, 本科, 15, 成长型, 移动互联网
用户运营经理, 10, 不, 运营, 运营, 怪杰, 北京, 本科, 15, 成长型, 文化娱乐
市场研究员, 5, 1, 市场与销售, 市场/营销, 中研普华, 深圳, 大专, 50, 成熟型, 电子商务 · 企业服务
自然语言处理研究员, 27, 3, 技术, 后端开发, 医度云, 北京, 本科, 15, 成长型, O2O · 医疗健康
用户运营经理, 12, 3, 运营, 运营, 蘑菇租房, 上海, 本科, 150, 成长型, 移动互联网 · 电子商务
蛋白纯化研究员, 4, 不, 技术, 高端技术职位, 南京医药, 徐州, 本科, 500, 上市公, 医疗健康
app用户推广（深圳）, 9, 不, 市场与销售, 市场/营销, 北京加双筷子科技有限公司, 深圳, 大专, 150, 成长型, 移动互联网 · O2O
用户运营经理, 20, 3, 运营, 运营, 搜狐媒体, 北京, 本科, 2000, 上市公, 移动互联网 · 广告营销
用户营销专员, 9, 1, 市场与销售, 市场/营销, 英富森, 北京, 大专, 2000, 初创型, 移动互联网 · 电子商务
用户运营经理, 15, 5, 运营, 运营, 唯品会, 上海, 本科, 2000, 上市公, 电子商务
用户运营经理（用户互动方向）, 12, 1, 市场与销售, 市场/营销, 美丫妈妈, 北京, 本科, 50, 初创型, O2O
用户运营经理, 15, 3, 运营, 运营, ETCP, 北京, 大专, 500, 成长型, 移动互联网
量化研究员, 11, 1, 金融, 投融资, 能诚集团, 杭州, 本科, 500, 成熟型, 移动互联网
模型训练工程师（助理研究员）, 10, 不, 技术, 后端开发, 捷通华声, 北京, 本科, 150, 成熟型, 移动互联网 · 数据服务
用户运营总监, 40, 5, 运营, 高端运营职位, 风奇科技, 北京, 本科, 15, 初创型, 移动互联网
用户运营经理, 12, 3, 运营, 运营, 瑞卡连锁租车集团, 广州, 大专, 500, 成长型, 生活服务
算法研究员（可接收实习）, 17, 不, 技术, 后端开发, 海量信息, 北京, 博士, 150, 成长型, 数据服务
安全技术标准研究员, 16, 3, 技术, 高端技术职位, 元心移动操作系统, 北京, 大专, 150, 成长型, 移动互联网 · 硬件
用户运营经理, 9, 3, 运营, 运营, 大拇哥财富, 北京, 本科, 15, 初创型, 金融
用户运营经理, 6, 不, 运营, 运营, 考米爱车, 北京, 学历不限, 50, 初创型, 移动互联网 · O2O
用户运营经理（移动社交网络）, 15, 3, 运营, 运营, 朋友印象, 上海, 学历不限, 15, 初创型, 移动互联网 · 社交网络
证券交易员/研究员, 5, 3, 金融, 投融资, 喜马拉雅, 杭州, 本科, 150, 成长型, 电子商务
图片搜索-图像OCR算法研究员, 22, 3, 技术, 后端开发, 搜狗, 北京, 硕士, 2000, 成熟型, 移动互联网 · 数据服务
金融研究员, 11, 不, 金融, 投融资, 同花顺, 杭州, 硕士, 2000, 上市公, 金融
信息安全架构资深研究员, 40, 5, 技术, 高端技术职位, 联想集团, 深圳, 硕士, 2000, 上市公, 移动互联网 · 数据服务
私募基金研究员, 5, 1, 产品, 产品经理, 印子坊, 深圳, 本科, 15, 初创型, 金融
高级用户运营经理, 12, 1, 运营, 运营, 靠谱投, 北京, 本科, 15, 初创型, 移动互联网 · 金融
用户活动运营, 22, 3, 运营, 运营, 宜信公司, 北京, 本科, 2000, 成熟型, 移动互联网 · 金融
行业研究员, 15, 3, 金融, 投融资, 数库(上海)科技有限公司, 上海, 本科, 150, 成长型, 金融
在线客服专员/用户反馈专员, 6, 不, 运营, 客服, 触宝科技, 上海, 学历不限, 150, 成熟型, 移动互联网 · 数据服务
视觉算法研究员/高级研究员（博士以上专业对口可无工作经验）, 20, 3, 技术, 后端开发, 纳恩博, 北京, 硕士, 500, 成长型, 硬件 · 其他
用户产品运营, 12, 1, 运营, 运营, 众享在线, 北京, 大专, 15, 初创型, 移动互联网 · 金融
教育产品研究员, 4, 不, 产品, 产品经理, 乐学企鹅, 北京, 本科, 15, 初创型, 移动互联网 · 教育
食品行业研究员/行业分析师, 7, 3, 市场与销售, 市场/营销, 松桂坊, 长沙, 本科, 50, 成熟型, 电子商务
调研研究员, 20, 1, 设计, 用户研究, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
网络空间安全研究员, 15, 1, 技术, 高端技术职位, 安云科技, 济南, 本科, 15, 初创型, 信息安全
用户运营经理, 9, 1, 运营, 运营, 得体科技, 杭州, 大专, 50, 成长型, 移动互联网 · 电子商务
用户运营经理, 10, 1, 运营, 运营, 翻易通Flitto, 北京, 本科, 50, 成长型, 移动互联网 · 社交网络
计算机视觉研究员, 26, 3, 技术, 后端开发, DKV, 深圳, 硕士, 15, 成长型, 数据服务 · 企业服务
产品经理（用户账号）, 20, 3, 产品, 产品经理, 阿里巴巴移动事业群, 广州, 本科, 2000, 上市公, 移动互联网
用户运营经理, 15, 5, 运营, 运营, 收货宝, 北京, 本科, 150, 成长型, O2O
用户运营/用户拓展, 4, 不, 运营, 运营, 英网, 青岛, 大专, 50, 初创型, 移动互联网 · 社交网络
用户运营经理, 17, 3, 运营, 运营, 果敢时代, 北京, 大专, 50, 成长型, 移动互联网 · 电子商务
品牌高级文案（研究员）, 8, 1, 运营, 编辑, 深圳市壹佰金融服务有限公司, 深圳, 大专, 50, 成长型, 移动互联网 · 金融
分布式深度学习系统研究员, 30, 1, 技术, 后端开发, SenseTime, 北京, 本科, 150, 成长型, 移动互联网
用户检索分析师, 14, 不, 设计, 用户研究, 知网, 北京, 博士, 2000, 上市公, 移动互联网 · 电子商务
