职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
数据分析师, 8, 1, 设计, 用户研究, 潘朵, 杭州, 本科, 150, 成长型, 电子商务
数据分析师, 15, 1, 设计, 用户研究, 她理财, 北京, 本科, 50, 成长型, 电子商务 · 金融
数据分析师（招聘16年应届毕业生）, 12, 应届毕业, 技术, 后端开发, 优酷土豆, 北京, 本科, 2000, 上市公, 数据服务 · 文化娱乐
数据编辑, 7, 不, 运营, 编辑, 贝聊, 广州, 本科, 50, 成长型, 移动互联网 · 教育
数据分析师, 12, 1, 运营, 运营, 品友互动, 北京, 本科, 150, 成熟型, 数据服务 · 广告营销
数据分析师(实习), 7, 应届毕业, 技术, 后端开发, 微指数, 北京, 本科, 15, 成长型, 数据服务
数据专员（客户资源中心）, 5, 1, 技术, 项目管理, 百度, 广州, 大专, 2000, 上市公, 移动互联网 · 电子商务
数据分析师，金融工程师, 22, 3, 金融, 投融资, 融汇, 北京, 本科, 50, 成长型, 金融
汽车适配数据经理, 14, 3, 技术, 后端开发, 途虎养车网, 上海, 大专, 500, 成熟型, 移动互联网
急聘数据分析师, 11, 1, 技术, dba, 智天, 上海, 大专, 500, 成熟型, 金融
英文数据录入员, 4, 不, 市场与销售, 市场/营销, 新贝氏, 深圳, 本科, 50, 初创型, 旅游
数据架构设计师（需有大数据经验）, 15, 1, 设计, 高端设计职位, 恒奕&middot;中国, 上海, 大专, 2000, 成熟型, 移动互联网 · 电子商务
数据分析师, 7, 1年以, 设计, 用户研究, 有人贷, 北京, 大专, 500, 成长型, 移动互联网 · 金融
数据开发工程师, 20, 1, 技术, 后端开发, 58同城, 北京, 本科, 2000, 上市公, 生活服务 · 分类信息
数据分析师, 12, 1, 设计, 用户研究, 梅高大数据, 上海, 本科, 15, 初创型, 移动互联网 · 数据服务
高级数据分析师-北京-02191, 20, 3, 运营, 运营, 优信集团, 北京, 本科, 2000, 成熟型, 电子商务
数据拓展经理, 16, 3, 市场与销售, 销售, 集奥聚合（GEO）, 广州, 本科, 150, 成长型, 数据服务
数据稽核员, 5, 不, 金融, 审计税务, vsat财经, 上海, 学历不限, 50, 初创型, 金融
数据分析师, 15, 3, 设计, 用户研究, 同程旅游, 苏州, 本科, 2000, 成熟型, 移动互联网 · 旅游
数据维护实习生, 1, 不, 运营, 运营, 好乐买okbuy, 北京, 大专, 500, 成熟型, 电子商务
数据分析师, 6, 1, 技术, 后端开发, 泛嘉国际, 杭州, 本科, 50, 成长型, 移动互联网
数据分析师, 25, 3, 技术, 后端开发, 今目标, 北京, 本科, 150, 成长型, 移动互联网 · 企业服务
数据专员(Cognos报表开发方向), 5, 应届毕业, 技术, dba, 顺电, 深圳, 本科, 2000, 上市公, 电子商务 · 硬件
数据挖掘/数据科学家/Data Scientist, 11, 1, 技术, 后端开发, 智子云, 上海, 本科, 50, 成长型, 移动互联网 · 数据服务
游戏数据分析师, 15, 3, 设计, 用户研究, Funplus Game 趣加游戏, 北京, 本科, 150, 成长型, 游戏
数据开发leader, 30, 3, 技术, 后端开发, 百度文学, 北京, 大专, 150, 成长型, 移动互联网
数据DBA工程师, 20, 3, 技术, dba, 弗尔斯特, 深圳, 大专, 50, 成长型, 电子商务 · 金融
数据标注, 5, 1年以, 技术, 后端开发, 软通动力, 北京, 学历不限, 2000, 上市公, 移动互联网 · 企业服务
数据分析师, 5, 1, 设计, 用户研究, 中华商务贸易公司, 广州, 大专, 50, 成长型, 电子商务 · 移动互联网
数据开发/ETL工程师, 22, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
网站行为数据分析师, 9, 1, 运营, 运营, 实投互联网金融, 上海, 学历不限, 150, 成长型, 移动互联网 · 金融
数据分析师, 6, 1, 市场与销售, 市场/营销, 观山, 上海, 本科, 15, 初创型, 移动互联网 · 企业服务
数据分析师, 12, 1, 技术, 后端开发, 上海胜日, 上海, 学历不限, 50, 成长型, 移动互联网
数据分析师, 10, 1, 产品, 产品经理, bong, 杭州, 本科, 15, 初创型, 生活服务 · 硬件
数据分析师, 15, 3, 技术, 后端开发, 上海钢联, 上海, 本科, 500, 上市公, 电子商务
测试开发工程师-技术与数据服务部-支付研发方向, 22, 3, 技术, 测试, 京东金融, 北京, 本科, 2000, 上市公, 金融
猫眼电影数据开发工程师, 25, 1, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
数据分析师, 15, 不, 技术, dba, 楼下100, 上海, 本科, 150, 成长型, 电子商务 · O2O
数据分析师, 11, 1, 设计, 用户研究, 飞屋网络科技, 广州, 大专, 150, 初创型, 移动互联网
数据分析师, 9, 1, 设计, 用户研究, 旺年科技, 北京, 大专, 15, 初创型, 移动互联网
数据分析师, 11, 1, 设计, 用户研究, 南京烽火星空, 南京, 本科, 500, 上市公, 移动互联网 · 信息安全
数据挖掘工程师-技术与数据服务部, 19, 5, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
金融数据分析员, 13, 不, 金融, 风控, 天逸科技, 北京, 本科, 15, 初创型, 企业服务
猫眼电影数据高级工程师, 25, 1, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
数据分析师, 11, 1, 技术, dba, 车易拍, 北京, 本科, 500, 成熟型, 电子商务
数据监控助理, 4, 1, 市场与销售, 供应链, 联想集团, 北京, 本科, 2000, 上市公, 移动互联网 · 数据服务
数据分析师, 5, 1, 运营, 运营, 老邻居, 合肥, 本科, 50, 初创型, O2O · 生活服务
Java数据研发工程师, 22, 3, 技术, 后端开发, 神奇工场, 北京, 本科, 500, 成熟型, 移动互联网
数据分析师, 8, 1, 设计, 用户研究, 芥末堆, 北京, 本科, 15, 成长型, 移动互联网 · 教育
高级数据开发专家, 40, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
高级数据提取工程师, 17, 5, 技术, 后端开发, 文思海辉, 上海, 大专, 2000, 上市公, 移动互联网
测试开发工程师-技术与数据服务部-众筹方向, 15, 3, 技术, 测试, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据抓取和处理工程师, 30, 1, 技术, 后端开发, newsdog, 北京, 本科, 15, 初创型, 移动互联网 · 数据服务
DBA数据管理员, 18, 1, 技术, dba, 微用网络, 上海, 大专, 50, 初创型, 移动互联网 · 数据服务
数据研发工程师-大数据-杭州, 30, 3, 技术, 后端开发, 阿里巴巴, 杭州, 本科, 2000, 上市公, 移动互联网
数据分析师（电商经验优先）, 8, 1, 运营, 运营, 折800, 北京, 本科, 500, 成熟型, 电子商务 · O2O
数据分析师, 10, 1, 市场与销售, 市场/营销, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
数据经理, 15, 3, 产品, 产品经理, 共做室GatherUp, 广州, 本科, 15, 初创型, 移动互联网 · 社交网络
产品数据分析师, 6, 1, 产品, 产品经理, 厦门千夏软件, 厦门, 大专, 50, 成长型, 移动互联网 · O2O
数据编辑专员, 5, 1, 运营, 运营, 软通动力, 北京, 大专, 2000, 上市公, 移动互联网 · 企业服务
数据分析师, 15, 1, 运营, 运营, 网易, 杭州, 本科, 2000, 上市公, 移动互联网 · 游戏
数据专员, 2, 1年以, 运营, 运营, 世纪杰晨, 北京, 大专, 15, 初创型, 移动互联网 · 电子商务
数据分析师, 4, 应届毕业, 设计, 用户研究, 博易智软, 北京, 本科, 50, 上市公, 移动互联网 · 金融
文员（数据标注可培养）, 3, 不, 运营, 运营, 众荟技术—慧评事业部, 北京, 大专, 500, 成长型, 旅游 · 数据服务
高级数据分析师, 26, 3, 设计, 用户研究, 时光网-Mtime, 北京, 本科, 150, 成熟型, 移动互联网 · 文化娱乐
数据分析师, 11, 1, 运营, 运营, 卓越游戏（locojoy）, 北京, 学历不限, 500, 初创型, 游戏
BI工程师/数据分析师, 9, 1, 技术, 后端开发, 织信, 上海, 本科, 50, 初创型, 移动互联网
Analyst (数据分析师), 8, 1, 设计, 用户研究, simplyBrand, 上海, 本科, 15, 初创型, 数据服务
BI－数据分析师, 15, 1年以, 技术, dba, 爱回收, 上海, 本科, 500, 成熟型, 电子商务 · O2O
风控数据分析师, 10, 1, 金融, 风控, 飞贷金融, 深圳, 本科, 500, 成长型, O2O
模型数据标签实习生, 2, 不, 运营, 编辑, 今日头条, 北京, 本科, 500, 成熟型, 移动互联网 · 数据服务
数据分析师, 6, 1年以, 设计, 用户研究, 安智, 北京, 本科, 150, 初创型, 移动互联网
数据抓取/爬虫高级开发, 25, 5, 技术, 后端开发, 网票网, 北京, 大专, 50, 成长型, 移动互联网 · 电子商务
ETL研发工程师-技术与数据服务部, 22, 1, 技术, 后端开发, 京东金融, 北京, 大专, 2000, 上市公, 金融
数据标注员, 3, 不, 技术, dba, 格灵深瞳, 北京, 学历不限, 50, 成长型, 企业服务 · 数据服务
数据开发专家, 29, 3, 技术, 高端技术职位, 茂闾电器, 上海, 本科, 150, 成熟型, 金融 · 硬件
(数据挖掘、EXCEL)数据分析师, 7, 不, 设计, 用户研究, 网达软件, 上海, 大专, 500, 成熟型, 移动互联网 · 电子商务
数据分析师, 16, 1, 产品, 产品经理, 超级情报王, 北京, 本科, 15, 初创型, 企业服务 · 数据服务
数据分析师, 3, 不, 设计, 用户研究, 好乐买okbuy, 北京, 大专, 500, 成熟型, 电子商务
数据分析师, 12, 1, 运营, 运营, 浙江佰财金融信息服务有限公司, 杭州, 大专, 50, 初创型, 移动互联网 · 金融
实时数据研发工程师-技术与数据服务部(005060), 21, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据分析师, 27, 5, 设计, 用户研究, 艺龙, 北京, 本科, 150, 上市公, 移动互联网 · 旅游
数据专员, 3, 应届毕业, 职能, 行政, 重庆汇集源, 重庆, 大专, 50, 成熟型, 数据服务 · 其他
数据分析师, 17, 3, 设计, 用户研究, 腾讯, 北京, 硕士, 2000, 上市公, 移动互联网
市场数据调研分析师, 8, 1, 市场与销售, 市场/营销, 攒智盈动, 北京, 本科, 15, 初创型, 移动互联网
ETL研发工程师-技术与数据服务部, 25, 不, 技术, dba, 京东金融, 北京, 本科, 2000, 上市公, 金融
猫眼电影数据开发工程师/高级工程师, 27, 1, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
【美团网】猫眼电影数据开发工程师, 27, 1, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
数据分析师, 20, 3, 设计, 用户研究, 上海知普, 上海, 大专, 50, 成长型, 金融 · 其他
互联网数据分析师, 13, 3, 运营, 运营, 宜信公司, 北京, 本科, 2000, 成熟型, 移动互联网 · 金融
数据分析师, 11, 1, 运营, 运营, 人人聚财, 深圳, 本科, 150, 成长型, 金融
数据分析师, 9, 不, 设计, 用户研究, 拍拍贷, 上海, 本科, 2000, 成熟型, 金融
Senior Analyst 高级数据分析师（大数据产品）, 12, 1, 产品, 产品经理, simplyBrand, 上海, 本科, 15, 初创型, 数据服务
数据分析师, 8, 1, 设计, 用户研究, 爱油科技, 大连, 本科, 15, 初创型, 电子商务 · O2O
数据分析师（实习）, 4, 不, 市场与销售, 市场/营销, Draw me｜画我, 上海, 本科, 15, 初创型, 移动互联网 · 社交网络
数据分析师, 6, 1, 设计, 用户研究, 优购网, 北京, 大专, 500, 成熟型, 电子商务
数据标注专员实习, 2, 不, 运营, 运营, 软通动力, 北京, 大专, 2000, 上市公, 移动互联网 · 企业服务
高级java数据开发工程师/专家（蚂蚁金服 上海／杭州）, 35, 3, 技术, 后端开发, 阿里巴巴, 北京, 本科, 2000, 上市公, 移动互联网
数据分析师, 18, 3, 技术, dba, 东兴证券, 北京, 硕士, 2000, 成熟型, 金融
数据分析师, 11, 3, 设计, 用户研究, 小数信息, 北京, 本科, 15, 成长型, 电子商务
高级数据开发专家, 40, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
高级数据开发专家/架构, 40, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
数据分析师, 20, 3, 设计, 用户研究, 华远地产, 北京, 本科, 500, 上市公, 其他
数据分析师, 5, 不, 运营, 运营, 乐视影业, 北京, 本科, 500, 成熟型, O2O · 文化娱乐
数据工程师/ETL工程师（工作地：山东德州）, 5, 应届毕业, 技术, dba, 融和友信, 德州, 本科, 150, 成长型, 移动互联网 · 金融
高级数据分析师 – 欢聚云, 16, 不, 技术, 后端开发, YY Inc, 广州, 本科, 2000, 上市公, 移动互联网
商业产品数据分析师, 15, 3, 运营, 运营, 百度, 北京, 本科, 2000, 上市公, 移动互联网 · 数据服务
数据开发工程师（交易后台）, 22, 3, 技术, 后端开发, 大众点评网, 上海, 本科, 2000, 成熟型, 电子商务 · O2O
数据开发岗, 22, 不, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据分析师（风控）, 19, 3, 技术, 后端开发, 饿了么, 上海, 本科, 2000, 成熟型, 移动互联网
数据专员, 5, 不, 运营, 运营, 本来生活网, 北京, 本科, 2000, 成长型, 电子商务
云数据研发工程师, 18, 3, 技术, 后端开发, 绿盟科技, 北京, 本科, 500, 上市公, 信息安全
数据分析师, 12, 1, 设计, 用户研究, higence-衡竟传播, 上海, 大专, 15, 初创型, 广告营销
数据分析师, 11, 1, 技术, 企业软件, 远传技术, 上海, 大专, 150, 成熟型, 金融 · 数据服务
数据分析师, 11, 1, 设计, 用户研究, 中国汽车用品网, 广州, 学历不限, 15, 初创型, 电子商务
数据分析师-酒店旅游, 30, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
猫眼电影 数据开发工程师/高级工程师, 27, 1, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
BI开发工程师（长沙）- 数据软件, 6, 1, 技术, dba, 合力亿捷, 长沙, 本科, 500, 上市公, 移动互联网 · 企业服务
JTJZZX——资深数据分析师/数据分析经理, 25, 3, 运营, 运营, 易车（NYSE:BITA）, 北京, 本科, 2000, 上市公, 移动互联网 · 电子商务
